-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2017 through 10/01/2022 
Location: Latitude  24.9122   Longitude 66.7099 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,6,18,23,4.8,262.79,5.61,262.8
2021,6,19,0,4.96,267.84,5.84,267.93
2021,6,19,1,5.0,267.67,5.94,267.89
2021,6,19,2,4.84,264.72,5.86,265.03
2021,6,19,3,4.62,262.13,5.66,262.46
2021,6,19,4,4.45,259.7,5.5,260.1
2021,6,19,5,4.86,255.96,5.5,256.36
2021,6,19,6,5.23,251.62,5.69,251.94
2021,6,19,7,5.56,248.99,5.99,249.3
2021,6,19,8,5.9,248.66,6.32,249.08
2021,6,19,9,6.17,249.16,6.57,249.69
2021,6,19,10,6.32,249.66,6.7,250.38
2021,6,19,11,6.44,249.92,6.82,250.88
2021,6,19,12,6.56,249.8,6.93,250.91
2021,6,19,13,6.62,248.61,7.0,249.77
2021,6,19,14,6.61,246.59,6.98,247.57
2021,6,19,15,6.49,244.02,6.88,244.8
2021,6,19,16,6.39,241.12,6.84,241.56
2021,6,19,17,6.28,238.27,6.87,238.44
2021,6,19,18,6.14,235.52,6.9,235.61
2021,6,19,19,5.89,233.19,6.71,233.18
2021,6,19,20,5.64,231.35,6.5,231.39
2021,6,19,21,5.59,230.33,6.56,230.36
2021,6,19,22,5.71,230.67,6.82,230.81
2021,6,19,23,5.7,234.15,6.88,234.2
2021,6,20,0,5.51,240.89,6.64,240.87
2021,6,20,1,5.39,248.31,6.52,248.35
2021,6,20,2,5.49,253.89,6.67,253.96
2021,6,20,3,5.62,256.66,6.88,256.82
2021,6,20,4,5.72,257.29,7.05,257.52
2021,6,20,5,6.26,256.8,7.3,257.14
2021,6,20,6,6.68,255.51,7.48,255.79
2021,6,20,7,6.76,253.76,7.47,254.09
2021,6,20,8,6.92,252.38,7.57,252.78
2021,6,20,9,7.23,251.49,7.89,252.07
2021,6,20,10,7.56,251.27,8.23,251.91
2021,6,20,11,7.76,250.91,8.43,251.7
2021,6,20,12,7.85,249.26,8.53,250.07
2021,6,20,13,7.81,246.1,8.49,246.74
2021,6,20,14,7.71,241.88,8.4,242.29
2021,6,20,15,7.63,237.76,8.36,237.94
2021,6,20,16,7.57,234.75,8.38,234.83
2021,6,20,17,7.43,232.78,8.38,232.88
2021,6,20,18,7.16,232.09,8.26,232.22
2021,6,20,19,7.05,232.93,8.17,233.16
2021,6,20,20,6.9,235.23,8.02,235.47
2021,6,20,21,6.64,238.37,7.76,238.55
2021,6,20,22,6.38,242.68,7.45,242.87
2021,6,20,23,6.22,247.08,7.27,247.29
2021,6,21,0,6.3,249.14,7.36,249.37
2021,6,21,1,6.56,248.54,7.72,248.7
2021,6,21,2,6.83,246.96,8.1,247.17
2021,6,21,3,6.9,246.57,8.22,246.72
2021,6,21,4,6.98,247.71,8.45,247.96
2021,6,21,5,7.71,250.96,9.07,251.41
2021,6,21,6,8.28,255.24,9.45,255.93
2021,6,21,7,8.15,257.55,9.17,258.45
2021,6,21,8,7.82,255.6,8.72,256.59
2021,6,21,9,7.6,252.05,8.43,253.24
2021,6,21,10,7.48,249.44,8.25,250.69
2021,6,21,11,7.36,247.85,8.09,249.11
2021,6,21,12,7.25,245.95,7.96,247.19
2021,6,21,13,7.22,243.32,7.95,244.32
2021,6,21,14,7.3,240.36,8.05,241.05
2021,6,21,15,7.34,238.0,8.15,238.44
2021,6,21,16,7.35,235.87,8.25,236.11
2021,6,21,17,7.28,234.3,8.27,234.49
2021,6,21,18,7.04,234.07,8.12,234.28
2021,6,21,19,6.72,235.42,7.79,235.62
2021,6,21,20,6.39,237.53,7.43,237.76
2021,6,21,21,6.17,240.48,7.2,240.68
2021,6,21,22,6.03,244.43,7.05,244.66
2021,6,21,23,5.8,249.59,6.81,249.86
2021,6,22,0,5.48,254.69,6.45,254.97
2021,6,22,1,5.22,256.42,6.21,256.61
